Titel	UBVU-ID	zoomnr	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path	page type
XP.05092_226b (OT)	2,18E+11	VUA005000001_0492_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/531	531	532.jpg	/bis/image/532.jpg	1
XP.05092_227 (OT)	2,18E+11	VUA005000001_0493_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/532	532	533.jpg	/bis/image/533.jpg	1
XP.05092_228 (OT)	2,18E+11	VUA005000001_0494_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/533	533	534.jpg	/bis/image/534.jpg	1
XP.05092_228a (OT)	2,18E+11	VUA005000001_0495_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/534	534	535.jpg	/bis/image/535.jpg	1
XP.05092_228b (OT)	2,18E+11	VUA005000001_0496_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/535	535	536.jpg	/bis/image/536.jpg	1
XP.05092_229 (OT)	2,18E+11	VUA005000001_0497_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/536	536	537.jpg	/bis/image/537.jpg	1
XP.05092_230 (OT)	2,18E+11	VUA005000001_0498_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/537	537	538.jpg	/bis/image/538.jpg	1
XP.05092_230a (OT)	2,18E+11	VUA005000001_0499_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/538	538	539.jpg	/bis/image/539.jpg	1
XP.05092_230b (OT)	2,18E+11	VUA005000001_0500_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/539	539	540.jpg	/bis/image/540.jpg	1
XP.05092_230c (OT)	2,18E+11	VUA005000001_0501_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/540	540	541.jpg	/bis/image/541.jpg	1
XP.05092_230d (OT)	2,18E+11	VUA005000001_0502_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/541	541	542.jpg	/bis/image/542.jpg	1
XP.05092_231 (OT)	2,18E+11	VUA005000001_0503_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/542	542	543.jpg	/bis/image/543.jpg	1
XP.05092_232 (OT)	2,18E+11	VUA005000001_0504_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/543	543	544.jpg	/bis/image/544.jpg	1
XP.05092_232a (OT)	2,18E+11	VUA005000001_0505_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/544	544	545.jpg	/bis/image/545.jpg	1
XP.05092_232b (OT)	2,18E+11	VUA005000001_0506_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/545	545	546.jpg	/bis/image/546.jpg	1
XP.05092_233 (OT)	2,18E+11	VUA005000001_0507_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/546	546	547.jpg	/bis/image/547.jpg	1
XP.05092_234 (OT)	2,18E+11	VUA005000001_0508_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/547	547	548.jpg	/bis/image/548.jpg	1
XP.05092_234a (OT)	2,18E+11	VUA005000001_0509_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/548	548	549.jpg	/bis/image/549.jpg	1
XP.05092_234b (OT)	2,18E+11	VUA005000001_0510_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/549	549	550.jpg	/bis/image/550.jpg	1
XP.05092_235 (OT)	2,18E+11	VUA005000001_0511_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/550	550	551.jpg	/bis/image/551.jpg	1
XP.05092_236 (OT)	2,18E+11	VUA005000001_0512_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/551	551	552.jpg	/bis/image/552.jpg	1
XP.05092_236a (OT)	2,18E+11	VUA005000001_0513_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/552	552	553.jpg	/bis/image/553.jpg	1
XP.05092_236b (OT)	2,18E+11	VUA005000001_0514_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/553	553	554.jpg	/bis/image/554.jpg	1
XP.05092_237 (OT)	2,18E+11	VUA005000001_0515_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/554	554	555.jpg	/bis/image/555.jpg	1
XP.05092_238 (OT)	2,18E+11	VUA005000001_0516_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/555	555	556.jpg	/bis/image/556.jpg	1
XP.05092_238a (OT)	2,18E+11	VUA005000001_0517_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/556	556	557.jpg	/bis/image/557.jpg	1
XP.05092_238b (OT)	2,18E+11	VUA005000001_0518_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/557	557	558.jpg	/bis/image/558.jpg	1
XP.05092_238c (OT)	2,18E+11	VUA005000001_0519_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/558	558	559.jpg	/bis/image/559.jpg	1
XP.05092_238d (OT)	2,18E+11	VUA005000001_0520_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/559	559	560.jpg	/bis/image/560.jpg	1
XP.05092_239 (OT)	2,18E+11	VUA005000001_0521_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/560	560	561.jpg	/bis/image/561.jpg	1
XP.05092_240 (OT)	2,18E+11	VUA005000001_0522_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/561	561	562.jpg	/bis/image/562.jpg	1
XP.05092_240a (OT)	2,18E+11	VUA005000001_0523_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/562	562	563.jpg	/bis/image/563.jpg	1
XP.05092_240b (OT)	2,18E+11	VUA005000001_0524_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/563	563	564.jpg	/bis/image/564.jpg	1
XP.05092_241 (OT)	2,18E+11	VUA005000001_0525_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/564	564	565.jpg	/bis/image/565.jpg	1
XP.05092_242 (OT)	2,18E+11	VUA005000001_0526_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/565	565	566.jpg	/bis/image/566.jpg	1
XP.05092_242a (OT)	2,18E+11	VUA005000001_0527_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/566	566	567.jpg	/bis/image/567.jpg	1
XP.05092_242b (OT)	2,18E+11	VUA005000001_0528_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/567	567	568.jpg	/bis/image/568.jpg	1
XP.05092_243 (OT)	2,18E+11	VUA005000001_0529_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/568	568	569.jpg	/bis/image/569.jpg	1
XP.05092_244 (OT)	2,18E+11	VUA005000001_0530_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/569	569	570.jpg	/bis/image/570.jpg	1
XP.05092_244a (OT)	2,18E+11	VUA005000001_0531_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/570	570	571.jpg	/bis/image/571.jpg	1
XP.05092_244b (OT)	2,18E+11	VUA005000001_0532_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/571	571	572.jpg	/bis/image/572.jpg	1
XP.05092_245 (OT)	2,18E+11	VUA005000001_0533_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/572	572	573.jpg	/bis/image/573.jpg	1
XP.05092_246 (OT)	2,18E+11	VUA005000001_0534_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/573	573	574.jpg	/bis/image/574.jpg	1
XP.05092_246a (OT)	2,18E+11	VUA005000001_0535_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/574	574	575.jpg	/bis/image/575.jpg	1
XP.05092_246b (OT)	2,18E+11	VUA005000001_0536_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/575	575	576.jpg	/bis/image/576.jpg	1
XP.05092_246c (OT)	2,18E+11	VUA005000001_0537_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/576	576	577.jpg	/bis/image/577.jpg	1
XP.05092_246d (OT)	2,18E+11	VUA005000001_0538_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/577	577	578.jpg	/bis/image/578.jpg	1
XP.05092_247 (OT)	2,18E+11	VUA005000001_0539_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/578	578	579.jpg	/bis/image/579.jpg	1
XP.05092_248 (OT)	2,18E+11	VUA005000001_0540_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/579	579	580.jpg	/bis/image/580.jpg	1
XP.05092_248a (OT)	2,18E+11	VUA005000001_0541_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/580	580	581.jpg	/bis/image/581.jpg	1
XP.05092_248b (OT)	2,18E+11	VUA005000001_0542_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/581	581	582.jpg	/bis/image/582.jpg	1
XP.05092_249 (OT)	2,18E+11	VUA005000001_0543_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/582	582	583.jpg	/bis/image/583.jpg	1
XP.05092_250 (OT)	2,18E+11	VUA005000001_0544_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/583	583	584.jpg	/bis/image/584.jpg	1
XP.05092_250a (OT)	2,18E+11	VUA005000001_0545_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/584	584	585.jpg	/bis/image/585.jpg	1
XP.05092_250b (OT)	2,18E+11	VUA005000001_0546_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/585	585	586.jpg	/bis/image/586.jpg	1
XP.05092_251 (OT)	2,18E+11	VUA005000001_0547_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/586	586	587.jpg	/bis/image/587.jpg	1
XP.05092_252 (OT)	2,18E+11	VUA005000001_0548_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/587	587	588.jpg	/bis/image/588.jpg	1
XP.05092_252a (OT)	2,18E+11	VUA005000001_0549_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/588	588	589.jpg	/bis/image/589.jpg	1
XP.05092_252b (OT)	2,18E+11	VUA005000001_0550_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/589	589	590.jpg	/bis/image/590.jpg	1
XP.05092_253 (OT)	2,18E+11	VUA005000001_0551_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/590	590	591.jpg	/bis/image/591.jpg	1
XP.05092_254 (OT)	2,18E+11	VUA005000001_0552_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/591	591	592.jpg	/bis/image/592.jpg	1
XP.05092_254a (OT)	2,18E+11	VUA005000001_0553_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/592	592	593.jpg	/bis/image/593.jpg	1
XP.05092_254b (OT)	2,18E+11	VUA005000001_0554_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/593	593	594.jpg	/bis/image/594.jpg	1
XP.05092_255 (OT)	2,18E+11	VUA005000001_0555_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/594	594	595.jpg	/bis/image/595.jpg	1
XP.05092_256 (OT)	2,18E+11	VUA005000001_0556_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/595	595	596.jpg	/bis/image/596.jpg	1
XP.05092_256a (OT)	2,18E+11	VUA005000001_0557_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/596	596	597.jpg	/bis/image/597.jpg	1
XP.05092_256b (OT)	2,18E+11	VUA005000001_0558_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/597	597	598.jpg	/bis/image/598.jpg	1
XP.05092_257 (OT)	2,18E+11	VUA005000001_0559_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/598	598	599.jpg	/bis/image/599.jpg	1
XP.05092_258 (OT)	2,18E+11	VUA005000001_0560_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/599	599	600.jpg	/bis/image/600.jpg	1
XP.05092_259 (OT)	2,18E+11	VUA005000001_0561_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/600	600	601.jpg	/bis/image/601.jpg	1
XP.05092_260 (OT)	2,18E+11	VUA005000001_0562_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/601	601	602.jpg	/bis/image/602.jpg	1
XP.05092_260a (OT)	2,18E+11	VUA005000001_0563_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/602	602	603.jpg	/bis/image/603.jpg	1
XP.05092_260b (OT)	2,18E+11	VUA005000001_0564_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/603	603	604.jpg	/bis/image/604.jpg	1
XP.05092_261 (OT)	2,18E+11	VUA005000001_0565_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/604	604	605.jpg	/bis/image/605.jpg	1
XP.05092_262 (OT)	2,18E+11	VUA005000001_0566_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/605	605	606.jpg	/bis/image/606.jpg	1
XP.05092_263 (OT)	2,18E+11	VUA005000001_0567_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/606	606	607.jpg	/bis/image/607.jpg	1
XP.05092_264 (OT)	2,18E+11	VUA005000001_0568_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/607	607	608.jpg	/bis/image/608.jpg	1
XP.05092_264a (OT)	2,18E+11	VUA005000001_0569_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/608	608	609.jpg	/bis/image/609.jpg	1
XP.05092_264b (OT)	2,18E+11	VUA005000001_0570_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/609	609	610.jpg	/bis/image/610.jpg	1
XP.05092_265 (OT)	2,18E+11	VUA005000001_0571_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/610	610	611.jpg	/bis/image/611.jpg	1
XP.05092_266 (OT)	2,18E+11	VUA005000001_0572_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/611	611	612.jpg	/bis/image/612.jpg	1
XP.05092_266a (OT)	2,18E+11	VUA005000001_0573_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/612	612	613.jpg	/bis/image/613.jpg	1
XP.05092_266b (OT)	2,18E+11	VUA005000001_0574_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/613	613	614.jpg	/bis/image/614.jpg	1
XP.05092_267 (OT)	2,18E+11	VUA005000001_0575_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/614	614	615.jpg	/bis/image/615.jpg	1
XP.05092_268 (OT)	2,18E+11	VUA005000001_0576_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/615	615	616.jpg	/bis/image/616.jpg	1
XP.05092_269 (OT)	2,18E+11	VUA005000001_0577_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/616	616	617.jpg	/bis/image/617.jpg	1
XP.05092_270 (OT)	2,18E+11	VUA005000001_0578_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/617	617	618.jpg	/bis/image/618.jpg	1
XP.05092_270a (OT)	2,18E+11	VUA005000001_0579_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/618	618	619.jpg	/bis/image/619.jpg	1
XP.05092_270b (OT)	2,18E+11	VUA005000001_0580_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/619	619	620.jpg	/bis/image/620.jpg	1
XP.05092_271 (OT)	2,18E+11	VUA005000001_0581_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/620	620	621.jpg	/bis/image/621.jpg	1
XP.05092_272 (OT)	2,18E+11	VUA005000001_0582_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/621	621	622.jpg	/bis/image/622.jpg	1
XP.05092_272a (OT)	2,18E+11	VUA005000001_0583_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/622	622	623.jpg	/bis/image/623.jpg	1
XP.05092_272b (OT)	2,18E+11	VUA005000001_0584_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/623	623	624.jpg	/bis/image/624.jpg	1
XP.05092_273 (OT)	2,18E+11	VUA005000001_0585_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/624	624	625.jpg	/bis/image/625.jpg	1
XP.05092_274 (OT)	2,18E+11	VUA005000001_0586_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/625	625	626.jpg	/bis/image/626.jpg	1
XP.05092_274a (OT)	2,18E+11	VUA005000001_0587_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/626	626	627.jpg	/bis/image/627.jpg	1
XP.05092_274b (OT)	2,18E+11	VUA005000001_0588_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/627	627	628.jpg	/bis/image/628.jpg	1
XP.05092_274c (OT)	2,18E+11	VUA005000001_0589_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/628	628	629.jpg	/bis/image/629.jpg	1
XP.05092_274d (OT)	2,18E+11	VUA005000001_0590_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/629	629	630.jpg	/bis/image/630.jpg	1
XP.05092_275 (OT)	2,18E+11	VUA005000001_0591_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/630	630	631.jpg	/bis/image/631.jpg	1
XP.05092_276 (OT)	2,18E+11	VUA005000001_0592_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/631	631	632.jpg	/bis/image/632.jpg	1
XP.05092_276a (OT)	2,18E+11	VUA005000001_0593_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/632	632	633.jpg	/bis/image/633.jpg	1
XP.05092_276b (OT)	2,18E+11	VUA005000001_0594_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/633	633	634.jpg	/bis/image/634.jpg	1
XP.05092_277 (OT)	2,18E+11	VUA005000001_0595_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/634	634	635.jpg	/bis/image/635.jpg	1
XP.05092_278 (OT)	2,18E+11	VUA005000001_0596_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/635	635	636.jpg	/bis/image/636.jpg	1
XP.05092_278a (OT)	2,18E+11	VUA005000001_0597_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/636	636	637.jpg	/bis/image/637.jpg	1
XP.05092_278b (OT)	2,18E+11	VUA005000001_0598_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/637	637	638.jpg	/bis/image/638.jpg	1
XP.05092_279 (OT)	2,18E+11	VUA005000001_0599_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/638	638	639.jpg	/bis/image/639.jpg	1
XP.05092_280 (OT)	2,18E+11	VUA005000001_0600_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/639	639	640.jpg	/bis/image/640.jpg	1
XP.05092_280a (OT)	2,18E+11	VUA005000001_0601_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/640	640	641.jpg	/bis/image/641.jpg	1
XP.05092_280b (OT)	2,18E+11	VUA005000001_0602_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/641	641	642.jpg	/bis/image/642.jpg	1
XP.05092_001* (OT)	2,18E+11	VUA005000001_0603_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/642	642	643.jpg	/bis/image/643.jpg	1
XP.05092_002* (OT)	2,18E+11	VUA005000001_0604_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/643	643	644.jpg	/bis/image/644.jpg	1
XP.05092_002a* (OT)	2,18E+11	VUA005000001_0605_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/644	644	645.jpg	/bis/image/645.jpg	1
XP.05092_002b* (OT)	2,18E+11	VUA005000001_0606_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/645	645	646.jpg	/bis/image/646.jpg	1
XP.05092_003* (OT)	2,18E+11	VUA005000001_0607_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/646	646	647.jpg	/bis/image/647.jpg	1
XP.05092_004* (OT)	2,18E+11	VUA005000001_0608_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/647	647	648.jpg	/bis/image/648.jpg	1
XP.05092_004a* (OT)	2,18E+11	VUA005000001_0609_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/648	648	649.jpg	/bis/image/649.jpg	1
XP.05092_004b* (OT)	2,18E+11	VUA005000001_0610_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/649	649	650.jpg	/bis/image/650.jpg	1
XP.05092_005* (OT)	2,18E+11	VUA005000001_0611_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/650	650	651.jpg	/bis/image/651.jpg	1
XP.05092_006* (OT)	2,18E+11	VUA005000001_0612_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/651	651	652.jpg	/bis/image/652.jpg	1
XP.05092_006a* (OT)	2,18E+11	VUA005000001_0613_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/652	652	653.jpg	/bis/image/653.jpg	1
XP.05092_006b* (OT)	2,18E+11	VUA005000001_0614_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/653	653	654.jpg	/bis/image/654.jpg	1
XP.05092_006c* (OT)	2,18E+11	VUA005000001_0615_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/654	654	655.jpg	/bis/image/655.jpg	1
XP.05092_006d* (OT)	2,18E+11	VUA005000001_0616_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/655	655	656.jpg	/bis/image/656.jpg	1
XP.05092_007* (OT)	2,18E+11	VUA005000001_0617_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/656	656	657.jpg	/bis/image/657.jpg	1
XP.05092_008* (OT)	2,18E+11	VUA005000001_0618_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/657	657	658.jpg	/bis/image/658.jpg	1
XP.05092_008a* (OT)	2,18E+11	VUA005000001_0619_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/658	658	659.jpg	/bis/image/659.jpg	1
XP.05092_008b* (OT)	2,18E+11	VUA005000001_0620_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/659	659	660.jpg	/bis/image/660.jpg	1
XP.05092_008c* (OT)	2,18E+11	VUA005000001_0621_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/660	660	661.jpg	/bis/image/661.jpg	1
XP.05092_008d* (OT)	2,18E+11	VUA005000001_0622_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/661	661	662.jpg	/bis/image/662.jpg	1
XP.05092_009* (OT)	2,18E+11	VUA005000001_0623_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/662	662	663.jpg	/bis/image/663.jpg	1
XP.05092_010* (OT)	2,18E+11	VUA005000001_0624_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/663	663	664.jpg	/bis/image/664.jpg	1
XP.05092_010a* (OT)	2,18E+11	VUA005000001_0625_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/664	664	665.jpg	/bis/image/665.jpg	1
XP.05092_010b* (OT)	2,18E+11	VUA005000001_0626_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/665	665	666.jpg	/bis/image/666.jpg	1
